url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,book_series,genres,awards,award_count,place
https://www.goodreads.com/book/show/61179.Ringworld,61179,Ringworld,Larry Niven,3162,46,3.96,3615,107800,288,1970,TRUE,"Science Fiction, Fiction, Science Fiction Fantasy, Classics, Fantasy, Space, Space Opera, Audiobook, Space, Hugo Awards, Adventure","Hugo Award for Best Novel (1971), Nebula Award for Best Novel (1970), Locus Award for Best Novel (1971), Seiun Award 星雲賞 for Best Foreign Novel (1979)",4,"Ringworld, Fleet of Worlds"
https://www.goodreads.com/book/show/6837103-the-kitchen-house,6837103,The Kitchen House,Kathleen Grissom,3162,38,4.18,18843,243650,369,2010,FALSE,"Historical, Historical Fiction, Fiction, Historical, Book Club, Audiobook, Adult Fiction, Adult, American, Southern, Novels, Cultural, African American",Goodreads Choice Award Nominee for Historical Fiction and for Debut Author (2010),1,Virginia
https://www.goodreads.com/book/show/20454107-coma,20454107,Coma,Robin Cook,3160,53,3.88,837,50665,384,1977,FALSE,"Fiction, Thriller, Mystery, Horror, Medical, Suspense, Science Fiction, Thriller, Mystery Thriller, Mystery, Crime, Novels",,0,"Boston, Massachusetts"
https://www.goodreads.com/book/show/6587387-silver-borne,6587387,Silver Borne,Patricia Briggs,3157,48,4.37,3200,97434,342,2010,TRUE,"Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, Romance, Shapeshifters, Werewolves, Paranormal, Vampires, Romance, Paranormal Romance, Paranormal, Shapeshifters, Fiction, Fairies, Fae","Endeavour Award Nominee (2011), Goodreads Choice Award Nominee for Paranormal Fantasy (2010)",2,"Tri-Cities, Washington, Washington (state)"
https://www.goodreads.com/book/show/6101718-the-magicians,6101718,The Magicians,Lev Grossman,3157,39,3.52,22755,243783,402,2009,TRUE,"Fantasy, Fiction, Fantasy, Magic, Fantasy, Urban Fantasy, Young Adult, Science Fiction Fantasy, Adult, Audiobook, Adventure, Adult Fiction","ALA Alex Award (2010), The Kitschies Nominee for Red Tentacle (Novel) (2009), Goodreads Choice Award Nominee for Fiction & Fantasy (2009)",3,"New York State, Brakebills College for Magical Pedagogy"
https://www.goodreads.com/book/show/1314332.Before_I_Die,1314332,Before I Die,Jenny Downham,3157,36,3.82,4229,51993,336,2007,FALSE,"Young Adult, Contemporary, Romance, Fiction, Realistic Fiction, Death, Young Adult, Teen, Drama, Young Adult, Young Adult Contemporary, Womens Fiction, Chick Lit","Branford Boase Award (2008), The Inky Awards for Silver Inky (2008), Lincoln Award Nominee (2012), Carnegie Medal Nominee (2008), The Inky Awards Shortlist for Silver Inky (2008)",5,
https://www.goodreads.com/book/show/26032887-the-wicked-king,26032887,The Wicked King,Holly Black,3156,34,4.36,23235,194983,336,2019,TRUE,"Fantasy, Young Adult, Romance, Fairies, Fae, Young Adult, Young Adult Fantasy, Fiction, Fantasy, Magic, Audiobook, Paranormal, Fairies, Fantasy, Urban Fantasy","Locus Award Nominee for Best Young Adult Book (2020), Goodreads Choice Award for Young Adult Fantasy & Science Fiction (2019), Lodestar Award Nominee (2020)",3,
https://www.goodreads.com/book/show/15724396-the-sword-of-summer,15724396,The Sword of Summer,Rick Riordan,3150,40,4.22,12876,164398,499,2015,TRUE,"Fantasy, Fantasy, Mythology, Young Adult, Childrens, Middle Grade, Fiction, Adventure, Childrens, Fantasy, Urban Fantasy, Fantasy, Magic, Young Adult, Young Adult Fantasy",Goodreads Choice Award for Middle Grade & Children's (2015),1,"Boston, Massachusetts"
https://www.goodreads.com/book/show/30474.The_Communist_Manifesto,30474,The Communist Manifesto,Karl Marx,3148,50,3.59,5883,118019,288,1848,FALSE,"Philosophy, Nonfiction, Politics, Classics, History, Economics, Sociology, Philosophy, Theory, Politics, Political Science, European Literature, German Literature",,0,
https://www.goodreads.com/book/show/12294652-my-life-next-door,12294652,My Life Next Door,Huntley Fitzpatrick,3148,40,3.99,9673,139309,394,2012,FALSE,"Young Adult, Romance, Contemporary, Fiction, Womens Fiction, Chick Lit, Realistic Fiction, Young Adult, Young Adult Contemporary, Romance, Contemporary Romance, Young Adult, Young Adult Romance, Young Adult, High School","RITA Award by Romance Writers of America Nominee for First Book (2013), Goodreads Choice Award Nominee for Young Adult Fiction (2012)",2,Connecticut
https://www.goodreads.com/book/show/34002132-oathbringer,34002132,Oathbringer,Brandon Sanderson,3148,34,4.58,9413,147646,1248,2017,TRUE,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Audiobook, Adult, Fantasy, Magic, Young Adult, Adventure, Epic","David Gemmell Legend Award Nominee for Best Fantasy Novel (2018), David Gemmell Ravenheart Award Nominee for Best Fantasy Cover Art (2018), Goodreads Choice Award Nominee for Fantasy (2017), BookNest Award Nominee for Best Traditionally Published Novel (2018)",4,
https://www.goodreads.com/book/show/52580991-the-ultimate-religion,52580991,The Ultimate Religion,Gillian Dance,3147,35,4.39,22,2091,319,2019,FALSE,"Drama, Contemporary, Book Club, Thriller, Suspense, Fiction, Mystery, Epic, Novels, Dark",,0,
https://www.goodreads.com/book/show/51428.Rebel_Angels,51428,Rebel Angels,Libba Bray,3122,44,3.92,3404,111229,548,2004,TRUE,"Fantasy, Young Adult, Historical, Historical Fiction, Historical, Fiction, Romance, Fantasy, Paranormal, Fantasy, Magic, Young Adult, Teen, Young Adult, Young Adult Fantasy",,0,United Kingdom
https://www.goodreads.com/book/show/5344.Hard_Times,5344,Hard Times,Charles Dickens,3117,43,3.53,3162,59937,353,1854,FALSE,"Classics, Fiction, Literature, Literature, 19th Century, Novels, Historical, Victorian, European Literature, British Literature, Historical, Historical Fiction, Classics, Classic Literature, Academic, School",,0,Coketown
https://www.goodreads.com/book/show/704043.Kiss_of_Midnight,704043,Kiss of Midnight,Lara Adrian,3115,43,3.92,2946,62325,402,2007,TRUE,"Romance, Paranormal Romance, Fantasy, Paranormal, Paranormal, Vampires, Romance, Fantasy, Fantasy, Urban Fantasy, Adult, Fiction, Fantasy, Supernatural, Adult Fiction, Erotica",,0,"Boston, Massachusetts"
https://www.goodreads.com/book/show/34506.The_Light_Fantastic,34506,The Light Fantastic,Terry Pratchett,3113,45,3.97,3801,131718,277,1986,TRUE,"Fantasy, Fiction, Humor, Humor, Comedy, Science Fiction Fantasy, Adventure, Fantasy, Magic, Science Fiction, Young Adult, Audiobook",,0,"Ankh-Morpork, Discworld, Dungeon Dimensions"
https://www.goodreads.com/book/show/10746542-the-sense-of-an-ending,10746542,The Sense of an Ending,Julian Barnes,3113,39,3.73,16398,155042,150,2011,FALSE,"Fiction, Contemporary, Literary Fiction, Novels, Literature, European Literature, British Literature, Book Club, Adult Fiction, Audiobook, Mystery","Booker Prize (2011), Warwick Prize for Writing Nominee for Longlist (2013), Costa Book Award Nominee for Novel (2011), Andrew Carnegie Medal Nominee for Fiction (2012), Goodreads Choice Award Nominee for Fiction (2011), Europese Literatuurprijs (2012), International Dublin Literary Award Nominee (2013), Metų verstinė knyga Nominee (2013)",8,"Bristol, England, Chislehurst, England, London, England"
https://www.goodreads.com/book/show/3273.Moloka_i,3273,Moloka'i,Alan Brennert,3108,41,4.16,10125,113205,405,2003,TRUE,"Historical, Historical Fiction, Fiction, Historical, Book Club, Adult, Adult Fiction, Audiobook, Young Adult, Coming Of Age, Novels, Cultural",One Book One San Diego (2012),1,Hawaii
https://www.goodreads.com/book/show/149196.Eva_Luna,149196,Eva Luna,Isabel Allende,3098,48,3.98,1561,41955,307,1987,FALSE,"Fiction, Magical Realism, Historical, Historical Fiction, Classics, European Literature, Spanish Literature, Cultural, Latin American, Novels, Romance, Literature, Literary Fiction",American Book Award (1989),1,Chile
https://www.goodreads.com/book/show/3554772,3554772,عزازيل,يوسف زيدان,3096,33,4.04,5430,48109,470,2008,FALSE,"Novels, Fiction, Historical, Historical Fiction, Literature, Northern Africa, Egypt, Religion, Unfinished, Historical, Philosophy, African Literature, Egyptian Literature","الجائزة العالمية للرواية العربية (أي باف) / International Prize for Arabic Fiction (IPAF) (2009), Saif Ghobash Banipal Prize for Arabic Literary Translation (2013)",2,
https://www.goodreads.com/book/show/16343.The_Mysterious_Affair_at_Styles,16343,The Mysterious Affair at Styles,Agatha Christie,3095,43,3.98,9232,280896,121,1920,TRUE,"Mystery, Fiction, Classics, Mystery, Crime, Thriller, Mystery Thriller, Mystery, Detective, Audiobook, Thriller, European Literature, British Literature, Adult",Audie Award for Mystery (1997),1,"Essex, England"
https://www.goodreads.com/book/show/12875258-tell-the-wolves-i-m-home,12875258,Tell the Wolves I'm Home,Carol Rifka Brunt,3091,35,4.03,14456,130070,360,2012,FALSE,"Fiction, Young Adult, Historical, Historical Fiction, Contemporary, Young Adult, Coming Of Age, LGBT, Adult, Realistic Fiction, Adult Fiction, Book Club","ALA Alex Award (2013), Goodreads Choice Award Nominee for Fiction (2012)",2,"New York City, New York, Westchester, New York"
https://www.goodreads.com/book/show/78418.The_Reptile_Room,78418,The Reptile Room,Lemony Snicket,3090,45,3.98,6947,193693,192,1999,TRUE,"Fiction, Young Adult, Childrens, Fantasy, Childrens, Middle Grade, Mystery, Adventure, Audiobook, Humor, Childrens, Juvenile",,0,Lousy Lane
https://www.goodreads.com/book/show/70241.Crash,70241,Crash,J.G. Ballard,3089,35,3.6,1383,23096,224,1973,FALSE,"Fiction, Science Fiction, Novels, Literature, Thriller, Contemporary, European Literature, British Literature, Dark, Mystery, Horror",,0,
https://www.goodreads.com/book/show/27833670-dark-matter,27833670,Dark Matter,Blake Crouch,3089,37,4.1,34446,287144,342,2016,FALSE,"Science Fiction, Fiction, Thriller, Mystery, Audiobook, Thriller, Mystery Thriller, Adult, Fantasy, Science Fiction Fantasy, Suspense","Goodreads Choice Award Nominee for Science Fiction (2016), Book of the Month Book of the Year Award Nominee (2016)",2,"Chicago, Illinois, Illinois"
https://www.goodreads.com/book/show/667234.The_Cat_in_the_Hat_Comes_Back,667234,The Cat in the Hat Comes Back,Dr. Seuss,3087,58,3.86,641,28469,63,1958,TRUE,"Childrens, Childrens, Picture Books, Fiction, Classics, Poetry, Humor, Fantasy, Animals, Cats, Animals, Childrens, Juvenile",,0,United States of America
https://www.goodreads.com/book/show/390711.Noble_House,390711,Noble House,James Clavell,3086,49,4.26,572,37315,1376,1981,TRUE,"Historical, Historical Fiction, Fiction, Historical, Cultural, Asia, Cultural, China, Thriller, Adventure, Novels, Classics, Literature, Asian Literature",,0,Hong Kong
https://www.goodreads.com/book/show/4692.The_Physician,4692,The Physician,Noah Gordon,3084,37,4.37,2191,40810,714,1986,TRUE,"Historical, Historical Fiction, Fiction, Historical, Historical, Medieval, Adventure, Health, Medicine, Novels, Classics, Romance, European Literature, British Literature",,0,"London, England, Matlock, Persia, Constantinople"
https://www.goodreads.com/book/show/393199.Down_and_Out_in_Paris_and_London,393199,Down and Out in Paris and London,George Orwell,3075,43,4.08,4418,68052,213,1933,FALSE,"Nonfiction, Classics, Autobiography, Memoir, Biography, Travel, Literature, History, Cultural, France, European Literature, British Literature, Biography, Autobiography",,0,"London, England, Paris"
https://www.goodreads.com/book/show/1274.Men_Are_from_Mars_Women_Are_from_Venus,1274,"Men Are from Mars, Women Are from Venus",John Gray,3075,46,3.57,6115,171174,368,1992,FALSE,"Nonfiction, Self Help, Psychology, Relationships, Marriage, Self Help, Personal Development, Philosophy, Romance, Unfinished, Language, Communication",,0,
https://www.goodreads.com/book/show/40159.The_King_of_Attolia,40159,The King of Attolia,Megan Whalen Turner,3069,36,4.38,3118,34183,387,2006,TRUE,"Fantasy, Young Adult, Fiction, Adventure, Young Adult, Young Adult Fantasy, Romance, Fantasy, High Fantasy, Historical, Historical Fiction, Fantasy, Mythology, Audiobook","Dorothy Canfield Fisher Children's Book Award Nominee (2008), Andre Norton Award Nominee (2006)",2,
https://www.goodreads.com/book/show/49338.The_Selected_Writings_of_Edgar_Allan_Poe,49338,The Selected Writings of Edgar Allan Poe,Edgar Allan Poe,3068,51,4.3,26,1589,1024,1849,FALSE,"Classics, Poetry, Fiction, Horror, Short Stories, Gothic, Writing, Essays, Literature, American, Literature, Mystery",,0,
https://www.goodreads.com/book/show/6581511-shadowland,6581511,Shadowland,Alyson Noel,3058,50,3.66,2570,79368,339,2009,TRUE,"Young Adult, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Romance, Paranormal Romance, Fiction, Fantasy, Magic, Fantasy, Urban Fantasy, Young Adult, Teen","Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2009), Teen Read Award Nominee for Best Read (2010)",2,"Laguna Beach, California"
https://www.goodreads.com/book/show/6080337-the-year-of-the-flood,6080337,The Year of the Flood,Margaret Atwood,3056,36,4.04,7763,112858,431,2009,TRUE,"Fiction, Science Fiction, Science Fiction, Dystopia, Apocalyptic, Post Apocalyptic, Fantasy, Cultural, Canada, Speculative Fiction, Audiobook, Science Fiction, Apocalyptic, Science Fiction Fantasy","Scotiabank Giller Prize Nominee (2009), Tähtivaeltaja Award Nominee (2011), CBC Canada Reads Nominee (2014), Goodreads Choice Award Nominee for Fiction & Science Fiction (2009), International Dublin Literary Award Nominee (2011)",5,
https://www.goodreads.com/book/show/13615.Death_Note_Vol_1,13615,"Death Note, Vol. 1: Boredom",Tsugumi Ohba,3054,39,4.44,3691,206418,195,2004,TRUE,"Sequential Art, Manga, Sequential Art, Graphic Novels, Sequential Art, Comics, Fantasy, Horror, Fiction, Mystery, Young Adult, Thriller, Fantasy, Supernatural",Prix de la meilleure bande dessinée de science-fiction (2007),1,Japan
https://www.goodreads.com/book/show/12083.Long_Day_s_Journey_into_Night,12083,Long Day's Journey into Night,Eugene O'Neill,3051,45,4.07,988,35736,179,1956,FALSE,"Plays, Drama, Classics, Fiction, Plays, Theatre, Literature, American, Literature, Academic, School, Literature, 20th Century, Nobel Prize","Pulitzer Prize for Drama (1957), New York Drama Critics' Circle Award for Best American Play (1957)",2,Connecticut
https://www.goodreads.com/book/show/6174.Survival_in_Auschwitz,6174,Survival in Auschwitz,Primo Levi,3051,40,4.28,2275,54664,187,1947,TRUE,"Nonfiction, History, World War II, Holocaust, Autobiography, Memoir, Classics, Biography, War, World War II, War, European Literature, Italian Literature, Historical",,0,Auschwitz
https://www.goodreads.com/book/show/11564.The_Girl_Who_Loved_Tom_Gordon,11564,The Girl Who Loved Tom Gordon,Stephen King,3049,45,3.61,5326,139136,264,1999,FALSE,"Horror, Fiction, Thriller, Suspense, Mystery, Fantasy, Adventure, Survival, Audiobook, Adventure, Adult",Lincoln Award Nominee (2005),1,"Maine, New Hampshire"
https://www.goodreads.com/book/show/19181419-a-bird-without-wings,19181419,A Bird Without Wings,Roberta Pearce,3046,32,4.17,33,172,,2013,FALSE,"Romance, Romance, Contemporary Romance, Contemporary",,0,
https://www.goodreads.com/book/show/433567.Flatland,433567,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,3044,39,3.81,4340,60702,96,1884,FALSE,"Fiction, Science Fiction, Classics, Science, Mathematics, Fantasy, Philosophy, Literature, Novels, Literature, 19th Century, Science, Physics",,0,"Flatland, Lineland, Spaceland, Pointland"
https://www.goodreads.com/book/show/106264.Sarah_Plain_and_Tall,106264,"Sarah, Plain and Tall",Patricia MacLachlan,3044,56,3.78,2838,78197,64,1985,TRUE,"Historical, Historical Fiction, Childrens, Fiction, Classics, Young Adult, Childrens, Middle Grade, Historical, Childrens, Juvenile, Academic, School, Childrens, Chapter Books","Newbery Medal (1986), Scott O'Dell Award (1986), Dorothy Canfield Fisher Children's Book Award Nominee (1987), Boekenleeuw (1989), Charlie May Simon Children's Book Award (1988), Judy Lopez Memorial Award for Children's Literature Nominee (1986)",6,
https://www.goodreads.com/book/show/18796.In_Search_of_Lost_Time,18796,In Search of Lost Time,Marcel Proust,3041,35,4.35,620,10307,4211,1927,TRUE,"Classics, Fiction, Cultural, France, Literature, Philosophy, European Literature, French Literature, Novels, Literature, 20th Century, Classics, Classic Literature, Literary Fiction",,0,
https://www.goodreads.com/book/show/25614492-salt-to-the-sea,25614492,Salt to the Sea,Ruta Sepetys,3041,34,4.34,19467,137551,391,2016,FALSE,"Historical, Historical Fiction, Young Adult, Historical, Fiction, War, World War II, War, Audiobook, Romance, Young Adult, Teen, Adventure, Survival","SCBWI Golden Kite Award for Fiction (2016), Audie Award for Young Adult (2017), South Carolina Book Award Nominee for Young Adult (2019), Rhode Island Teen Book Award Nominee for Honorable Mention (2018), Milwaukee County Teen Book Award Nominee (2017), Amelia Elizabeth Walden Award Nominee (2017), California Young Readers Medal for Young Adult (2018), Lincoln Award Nominee (2018), Goodreads Choice Award for Young Adult Fiction (2016), Carnegie Medal (2017), The Magnolia Award Nominee for 9-12 (2018), Missouri Gateway Readers Award Nominee (2018)",12,"World War II (WW II), East Prussia"
https://www.goodreads.com/book/show/18130.A_Wind_in_the_Door,18130,A Wind in the Door,Madeleine L'Engle,3040,54,3.98,3679,127363,203,1973,TRUE,"Fantasy, Young Adult, Fiction, Science Fiction, Childrens, Classics, Childrens, Middle Grade, Science Fiction Fantasy, Adventure, Audiobook",,0,Connecticut
https://www.goodreads.com/book/show/161099.Good_Night_Mr_Tom,161099,"Good Night, Mr. Tom",Michelle Magorian,3036,40,4.29,2007,41317,320,1981,FALSE,"Historical, Historical Fiction, Fiction, Classics, Childrens, Young Adult, Historical, War, Academic, School, War, World War II, Novels","Guardian Children's Fiction Prize (1982), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (1983), IRA Children’s and Young Adult’s Book Award (1982)",3,United Kingdom
https://www.goodreads.com/book/show/17623975-just-one-day,17623975,Just One Day,Gayle Forman,3034,35,3.99,8088,81279,369,2013,TRUE,"Young Adult, Romance, Contemporary, Fiction, New Adult, Realistic Fiction, Travel, Womens Fiction, Chick Lit, Young Adult, Young Adult Contemporary, Young Adult, Teen",Goodreads Choice Award Nominee for Young Adult Fiction (2013),1,"Paris, Amsterdam, Utrecht, United States of America, London, England"
https://www.goodreads.com/book/show/38359036-the-tattooist-of-auschwitz,38359036,The Tattooist of Auschwitz,Heather   Morris,3034,34,4.26,38599,549680,272,2018,TRUE,"Historical, Historical Fiction, Fiction, Historical, Audiobook, War, World War II, World War II, Holocaust, War, Romance, Adult, Adult Fiction","Audie Award for Fiction (2019), Goodreads Choice Award Nominee for Historical Fiction and for Debut Author (2018)",2,"Krompachy, Oświęcim (Auschwitz)"
https://www.goodreads.com/book/show/4447622-some-girls-bite,4447622,Some Girls Bite,Chloe Neill,3032,41,3.98,3552,60866,341,2009,TRUE,"Fantasy, Urban Fantasy, Paranormal, Vampires, Fantasy, Paranormal, Fantasy, Romance, Romance, Paranormal Romance, Adult, Fantasy, Magic, Fantasy, Supernatural, Fiction",Nebraska Book Award for Young Adult (2010),1,"Chicago, Illinois, Illinois"
https://www.goodreads.com/book/show/22557520-after,22557520,After,Anna Todd,3031,34,3.74,15025,166688,582,2014,TRUE,"Romance, New Adult, Contemporary, Young Adult, Fiction, Academic, College, Romance, Contemporary Romance, Audiobook, Adult, Love",,0,Washington (state)
https://www.goodreads.com/book/show/7603.Reading_Lolita_in_Tehran,7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3028,45,3.62,7811,124909,356,2003,FALSE,"Nonfiction, Autobiography, Memoir, Biography, Cultural, Iran, Writing, Books About Books, Feminism, History, Biography Memoir, Womens, Book Club","Book Sense Book of the Year Award for Adult Nonfiction (2004), Prix du Meilleur Livre Étranger for Essai (2004)",2,"Iran, Islamic Republic of, Tehran"
https://www.goodreads.com/book/show/2767052-the-hunger-games,2767052,The Hunger Games,Suzanne Collins,3071500,31301,4.32,175543,6688238,374,2008,TRUE,"Young Adult, Fiction, Science Fiction, Dystopia, Fantasy, Science Fiction, Romance, Adventure, Young Adult, Teen, Apocalyptic, Post Apocalyptic, Action","Locus Award Nominee for Best Young Adult Book (2009), Georgia Peach Book Award (2009), Buxtehuder Bulle (2009), Golden Duck Award for Young Adult (Hal Clement Award) (2009), Grand Prix de l'Imaginaire Nominee for Roman jeunesse étranger (2010), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2012), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2010), Red House Children's Book Award for Older Readers & Overall (2010), South Carolina Book Award for Junior and Young Adult Book (2011), Charlotte Award (2010), Colorado Blue Spruce Young Adult Book Award (2010), Teen Buckeye Book Award (2009), Pennsylvania Young Readers' Choice Award for Young Adults (2010), Rhode Island Teen Book Award (2010), Dorothy Canfield Fisher Children's Book Award (2010), Evergreen Teen Book Award (2011), Soaring Eagle Book Award (2009), Milwaukee County Teen Book Award Nominee (2010), Sakura Medal for Middle School Book (2010), Michigan Library Association Thumbs Up! Award (2009), Florida Teens Read (2009), Deutscher Jugendliteraturpreis for Preis der Jugendjury (2010), Iowa High School Book Award (2011), New Mexico Land of Enchantment Award for Young Adult (2011), Eliot Rosewater Indiana High School Book Award (2010), The Inky Awards for Silver Inky (2009), California Young Readers Medal for Young Adult (2011), Lincoln Award (2011), Kinderboekwinkelprijs (2010), Missouri Truman Readers Award (2011), CYBILS Award for Young Adult Fantasy & Science Fiction (2008), Literaturpreis der Jury der jungen Leser for Jugendbuch (2010), The Inky Awards Shortlist for Silver Inky (2009), Prix Et-lisez-moi (2011), Missouri Gateway Readers Award (2011), Oklahoma Sequoyah Award for High School and Intermediate (2011), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2009), Rebecca Caudill Young Readers' Book Award (2011), LovelyBooks Leserpreis for Fantasy (2009), LovelyBooks Leserpreis for Bestes Cover/Umschlag (2009), Premi Protagonista Jove for Categoria 13-14 anys (2010)",41,"District 12, Panem, Capitol, Panem, Panem"
https://www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,2,Harry Potter and the Order of the Phoenix,J.K. Rowling,2698136,27592,4.5,45402,2654623,870,2003,TRUE,"Fantasy, Young Adult, Fiction, Fantasy, Magic, Childrens, Adventure, Audiobook, Childrens, Middle Grade, Classics, Science Fiction Fantasy","Bram Stoker Award for Works for Young Readers (2003), Anthony Award for Young Adult (2004), Mythopoeic Fantasy Award for Children's Literature (2008), Audie Award for Audiobook of the Year (2004), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2004), Colorado Blue Spruce Young Adult Book Award (2006), Golden Archer Award for Middle/Junior High (2005), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2004), Carnegie Medal Nominee (2003)",9,"Hogwarts School of Witchcraft and Wizardry, London, England"
https://www.goodreads.com/book/show/2657.To_Kill_a_Mockingbird,2657,To Kill a Mockingbird,Harper Lee,2334149,23983,4.28,95155,4750678,324,1960,FALSE,"Classics, Fiction, Historical, Historical Fiction, Academic, School, Literature, Young Adult, Historical, Novels, Academic, Read For School, Young Adult, High School","Pulitzer Prize for Fiction (1961), Audie Award for Classic (2007), National Book Award Finalist for Fiction (1961), Alabama Author Award for Fiction (1961)",4,"Maycomb, Alabama, Alabama"
https://www.goodreads.com/book/show/1885.Pride_and_Prejudice,1885,Pride and Prejudice,Jane Austen,2070831,21338,4.27,73375,3187742,279,1813,FALSE,"Classics, Fiction, Romance, Historical, Historical Fiction, Literature, Historical, Novels, Romance, Historical Romance, Adult, Classics, Classic Literature",,0,"United Kingdom, Derbyshire, England, England, Hertfordshire, England"
https://www.goodreads.com/book/show/41865.Twilight,41865,Twilight,Stephenie Meyer,1482379,15110,3.61,107274,5208367,501,2005,TRUE,"Young Adult, Fantasy, Romance, Fiction, Paranormal, Vampires, Fantasy, Paranormal, Romance, Paranormal Romance, Fantasy, Supernatural, Young Adult, Teen, Fantasy, Urban Fantasy","Georgia Peach Book Award (2007), Buxtehuder Bulle (2006), Kentucky Bluegrass Award for 9-12 (2007), Prijs van de Kinder- en Jeugdjury Vlaanderen (2008), Books I Loved Best Yearly (BILBY) Awards for Older Readers (2009), West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2008), Garden State Book Award for Fiction (Grades 9-12) (2008), South Carolina Book Award for Young Adult Book Award (2008), Grand Canyon Reader Award for Teen Book (2008), Maryland Black-Eyed Susan Book Award for High School (2008), Golden Sower Award for Young Adult (2009), Nevada Young Readers' Award for Young Adult Category  (2007), The Flume: New Hampshire Teen Reader's Choice Award (2007), Pennsylvania Young Readers' Choice Award for Young Adult (2009), Rhode Island Teen Book Award (2007), Evergreen Teen Book Award (2008), Michigan Library Association Thumbs Up! Award Nominee (2006), Teen Read Award Nominee for Best All-Time-Fave (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2007), Iowa High School Book Award (2008), Eliot Rosewater Indiana High School Book Award (2008), Lincoln Award (2008), Literaturpreis der Jury der jungen Leser for Cover (2007), Prix Et-lisez-moi (2008), Missouri Gateway Readers Award (2008)",25,"Forks, Washington, Phoenix, Arizona, Washington (state)"
https://www.goodreads.com/book/show/19063.The_Book_Thief,19063,The Book Thief,Markus Zusak,1430571,14755,4.38,116854,1943060,552,2005,FALSE,"Historical, Historical Fiction, Fiction, Young Adult, Historical, Classics, War, World War II, Holocaust, War, World War II, Writing, Books About Books, Audiobook","National Jewish Book Award for Children’s and Young Adult Literature (2006), Book Sense Book of the Year Award for Children's Literature (2007), Buxtehuder Bulle (2008), Sydney Taylor Book Award for Teen Readers (2007), Prijs van de Kinder- en Jeugdjury Vlaanderen (2009), Michael L. Printz Award Nominee (2007), Exclusive Books Boeke Prize (2007), Rhode Island Teen Book Award Nominee (2008), The Quill Award Nominee for Young Adult/Teen (2006), Zilveren Zoen (2008), Teen Read Award Nominee for Best All-Time-Fave (2010), Deutscher Jugendliteraturpreis for Preis der Jugendjury (2009), Association of Jewish Libraries for Teen Book Award (2006), Lincoln Award Nominee (2010), Australian Book Industry Award (ABIA) Nominee for Literary Fiction (2008), Kathleen Mitchell Award, Ena Noel Award (2008), Literaturpreis der Jury der jungen Leser for Jugendbuch (2009), LovelyBooks Leserpreis for Allgemeine Literatur (2009), Margaret A. Edwards Award (2014)",20,"Molching, Germany"
https://www.goodreads.com/book/show/170448.Animal_Farm,170448,Animal Farm,George Orwell,1315048,13657,3.96,61044,2910927,141,1945,FALSE,"Classics, Fiction, Science Fiction, Dystopia, Fantasy, Literature, Politics, Academic, School, Science Fiction, Novels, Academic, Read For School","Prometheus Hall of Fame Award (2011), Retro Hugo Award for Best Novella (1996)",2,"England, United Kingdom"
https://www.goodreads.com/book/show/11127.The_Chronicles_of_Narnia,11127,The Chronicles of Narnia,C.S. Lewis,1268148,13251,4.26,10678,545755,767,1956,TRUE,"Fantasy, Classics, Fiction, Young Adult, Childrens, Christian, Adventure, Childrens, Middle Grade, Science Fiction Fantasy, Christian Fiction",,0,"London, England"
https://www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set,30,J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings,J.R.R. Tolkien,1201278,12531,4.6,1839,114641,1728,1955,TRUE,"Fantasy, Fiction, Classics, Adventure, Science Fiction Fantasy, Fantasy, Epic Fantasy, Fantasy, High Fantasy, Young Adult, Literature, Fantasy, Magic",,0,Middle-earth
